Type,Identification,Field,Locale,Market,Status,Default content,Translated content
DELIVERY_METHOD_DEFINITION,683084251400,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084284168,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084284168,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084316936,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084316936,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084349704,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084349704,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084382472,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084382472,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084415240,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084415240,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084448008,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084448008,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084480776,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084480776,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084513544,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084513544,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084546312,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084546312,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084579080,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084579080,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084611848,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084611848,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084644616,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084644616,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084677384,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084677384,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084710152,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084710152,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084742920,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084742920,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084775688,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084775688,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084808456,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084808456,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084841224,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084841224,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084873992,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084873992,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084906760,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084906760,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084939528,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084939528,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683084972296,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683084972296,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085005064,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085005064,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085037832,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085037832,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085070600,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085070600,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085103368,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085103368,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085136136,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085136136,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085168904,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085168904,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085201672,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085201672,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085234440,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085234440,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085267208,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085267208,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085299976,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085299976,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085332744,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085332744,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085365512,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085365512,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085398280,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085398280,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085431048,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085431048,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085463816,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085463816,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085496584,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085496584,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085529352,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085529352,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085562120,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085562120,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085594888,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085594888,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085627656,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085627656,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085660424,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085660424,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085693192,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085693192,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085725960,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085725960,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085758728,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085758728,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085791496,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085791496,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085824264,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085824264,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085857032,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085857032,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085889800,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085889800,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085922568,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085922568,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085955336,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085955336,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683085988104,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683085988104,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086020872,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086020872,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086053640,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086053640,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086086408,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086086408,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086119176,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086119176,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086151944,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086151944,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086184712,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086184712,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086217480,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086217480,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086250248,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086250248,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086283016,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086283016,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086315784,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086315784,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086348552,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086348552,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086381320,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086381320,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086414088,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086414088,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086446856,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086446856,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086479624,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086479624,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086512392,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086512392,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086545160,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086545160,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086577928,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086577928,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086610696,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086610696,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086643464,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086643464,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086676232,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086676232,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086709000,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086709000,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086741768,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086741768,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086774536,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086774536,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086807304,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086807304,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086840072,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086840072,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086872840,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086872840,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086905608,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086905608,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086938376,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086938376,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683086971144,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683086971144,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683087003912,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683087003912,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683087036680,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683087036680,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683087069448,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683087069448,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683087102216,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683087102216,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683087134984,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683087134984,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683087167752,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683087167752,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683087200520,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683087200520,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683087233288,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683087233288,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683087266056,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683087266056,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683087298824,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683087298824,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683087331592,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683087331592,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683087364360,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683087364360,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683087397128,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683087397128,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,683087429896,name,sv,,,Standard Shipping,Standardfrakt
DELIVERY_METHOD_DEFINITION,683087429896,description,sv,,,10-30 business days,10–30 arbetsdagar
DELIVERY_METHOD_DEFINITION,961736081672,name,sv,,,US Flat Rate,USA fast pris
DELIVERY_METHOD_DEFINITION,961736114440,name,sv,,,EU Flat Rate,EU schablonbelopp
DELIVERY_METHOD_DEFINITION,961736147208,name,sv,,,DE Flat Rate,DE Enhetspris
DELIVERY_METHOD_DEFINITION,961736179976,name,sv,,,GB Flat Rate,GB fast pris
DELIVERY_METHOD_DEFINITION,961736212744,name,sv,,,IE Flat Rate,IE Fast avgift
DELIVERY_METHOD_DEFINITION,961736245512,name,sv,,,EFTA Flat Rate,EFTA:s schablonsats
DELIVERY_METHOD_DEFINITION,961736278280,name,sv,,,NO Flat Rate,INGEN fast taxa
DELIVERY_METHOD_DEFINITION,961736311048,name,sv,,,AU Flat Rate,AU Schablonavgift
DELIVERY_METHOD_DEFINITION,961736343816,name,sv,,,NZ Flat Rate,NZ Fast pris
DELIVERY_METHOD_DEFINITION,961736376584,name,sv,,,CA Flat Rate,Kalifornien schablonpris
DELIVERY_METHOD_DEFINITION,961736409352,name,sv,,,SE Flat Rate,SE Fast pris
DELIVERY_METHOD_DEFINITION,961736442120,name,sv,,,DK Flat Rate,DK Fast pris
DELIVERY_METHOD_DEFINITION,961736474888,name,sv,,,BR Flat Rate,BR Fast Pris
DELIVERY_METHOD_DEFINITION,961736507656,name,sv,,,SG Flat Rate,SG Schablonbelopp
DELIVERY_METHOD_DEFINITION,961736540424,name,sv,,,Worldwide Flat Rate,Fast pris över hela världen
DELIVERY_METHOD_DEFINITION,961736573192,name,sv,,,JP Flat Rate,JP Fast Pris
DELIVERY_METHOD_DEFINITION,961736605960,name,sv,,,US Flat Rate,USA fast pris
DELIVERY_METHOD_DEFINITION,961736638728,name,sv,,,EU Flat Rate,EU schablonbelopp
DELIVERY_METHOD_DEFINITION,961736671496,name,sv,,,DE Flat Rate,DE Enhetspris
DELIVERY_METHOD_DEFINITION,961736704264,name,sv,,,GB Flat Rate,GB fast pris
DELIVERY_METHOD_DEFINITION,961736737032,name,sv,,,IE Flat Rate,IE Fast avgift
DELIVERY_METHOD_DEFINITION,961736769800,name,sv,,,EFTA Flat Rate,EFTA:s schablonsats
DELIVERY_METHOD_DEFINITION,961736802568,name,sv,,,NO Flat Rate,INGEN fast taxa
DELIVERY_METHOD_DEFINITION,961736835336,name,sv,,,AU Flat Rate,AU Schablonavgift
DELIVERY_METHOD_DEFINITION,961736868104,name,sv,,,NZ Flat Rate,NZ Fast pris
DELIVERY_METHOD_DEFINITION,961736900872,name,sv,,,CA Flat Rate,Kalifornien schablonpris
DELIVERY_METHOD_DEFINITION,961736933640,name,sv,,,SE Flat Rate,SE Fast pris
DELIVERY_METHOD_DEFINITION,961736966408,name,sv,,,DK Flat Rate,DK Fast pris
DELIVERY_METHOD_DEFINITION,961736999176,name,sv,,,BR Flat Rate,BR Fast Pris
DELIVERY_METHOD_DEFINITION,961737031944,name,sv,,,SG Flat Rate,SG Schablonbelopp
DELIVERY_METHOD_DEFINITION,961737064712,name,sv,,,Worldwide Flat Rate,Fast pris över hela världen
DELIVERY_METHOD_DEFINITION,961737097480,name,sv,,,JP Flat Rate,JP Fast Pris
DELIVERY_METHOD_DEFINITION,961737130248,name,sv,,,US Flat Rate,USA fast pris
DELIVERY_METHOD_DEFINITION,961737163016,name,sv,,,EU Flat Rate,EU schablonbelopp
DELIVERY_METHOD_DEFINITION,961737195784,name,sv,,,DE Flat Rate,DE Enhetspris
DELIVERY_METHOD_DEFINITION,961737228552,name,sv,,,GB Flat Rate,GB fast pris
DELIVERY_METHOD_DEFINITION,961737261320,name,sv,,,IE Flat Rate,IE Fast avgift
DELIVERY_METHOD_DEFINITION,961737294088,name,sv,,,EFTA Flat Rate,EFTA:s schablonsats
DELIVERY_METHOD_DEFINITION,961737326856,name,sv,,,NO Flat Rate,INGEN fast taxa
DELIVERY_METHOD_DEFINITION,961737359624,name,sv,,,AU Flat Rate,AU Schablonavgift
DELIVERY_METHOD_DEFINITION,961737392392,name,sv,,,NZ Flat Rate,NZ Fast pris
DELIVERY_METHOD_DEFINITION,961737425160,name,sv,,,CA Flat Rate,Kalifornien schablonpris
DELIVERY_METHOD_DEFINITION,961737457928,name,sv,,,SE Flat Rate,SE Fast pris
DELIVERY_METHOD_DEFINITION,961737490696,name,sv,,,DK Flat Rate,DK Fast pris
DELIVERY_METHOD_DEFINITION,961737523464,name,sv,,,BR Flat Rate,BR Fast Pris
DELIVERY_METHOD_DEFINITION,961737556232,name,sv,,,SG Flat Rate,SG Schablonbelopp
DELIVERY_METHOD_DEFINITION,961737589000,name,sv,,,Worldwide Flat Rate,Fast pris över hela världen
DELIVERY_METHOD_DEFINITION,961737621768,name,sv,,,JP Flat Rate,JP Fast Pris
DELIVERY_METHOD_DEFINITION,961737654536,name,sv,,,US Flat Rate,USA fast pris
DELIVERY_METHOD_DEFINITION,961737687304,name,sv,,,EU Flat Rate,EU schablonbelopp
DELIVERY_METHOD_DEFINITION,961737720072,name,sv,,,DE Flat Rate,DE Enhetspris
DELIVERY_METHOD_DEFINITION,961737752840,name,sv,,,GB Flat Rate,GB fast pris
DELIVERY_METHOD_DEFINITION,961737785608,name,sv,,,IE Flat Rate,IE Fast avgift
DELIVERY_METHOD_DEFINITION,961737818376,name,sv,,,EFTA Flat Rate,EFTA:s schablonsats
DELIVERY_METHOD_DEFINITION,961737851144,name,sv,,,NO Flat Rate,INGEN fast taxa
DELIVERY_METHOD_DEFINITION,961737883912,name,sv,,,AU Flat Rate,AU Schablonavgift
DELIVERY_METHOD_DEFINITION,961737916680,name,sv,,,NZ Flat Rate,NZ Fast pris
DELIVERY_METHOD_DEFINITION,961737949448,name,sv,,,CA Flat Rate,Kalifornien schablonpris
DELIVERY_METHOD_DEFINITION,961737982216,name,sv,,,SE Flat Rate,SE Fast pris
DELIVERY_METHOD_DEFINITION,961738014984,name,sv,,,DK Flat Rate,DK Fast pris
DELIVERY_METHOD_DEFINITION,961738047752,name,sv,,,BR Flat Rate,BR Fast Pris
DELIVERY_METHOD_DEFINITION,961738080520,name,sv,,,SG Flat Rate,SG Schablonbelopp
DELIVERY_METHOD_DEFINITION,961738113288,name,sv,,,Worldwide Flat Rate,Fast pris över hela världen
DELIVERY_METHOD_DEFINITION,961738146056,name,sv,,,JP Flat Rate,JP Fast Pris
DELIVERY_METHOD_DEFINITION,961738178824,name,sv,,,US Flat Rate,USA fast pris
DELIVERY_METHOD_DEFINITION,961738211592,name,sv,,,EU Flat Rate,EU schablonbelopp
DELIVERY_METHOD_DEFINITION,961738244360,name,sv,,,DE Flat Rate,DE Enhetspris
DELIVERY_METHOD_DEFINITION,961738277128,name,sv,,,GB Flat Rate,GB fast pris
DELIVERY_METHOD_DEFINITION,961738309896,name,sv,,,IE Flat Rate,IE Fast avgift
DELIVERY_METHOD_DEFINITION,961738342664,name,sv,,,EFTA Flat Rate,EFTA:s schablonsats
DELIVERY_METHOD_DEFINITION,961738375432,name,sv,,,NO Flat Rate,INGEN fast taxa
DELIVERY_METHOD_DEFINITION,961738408200,name,sv,,,AU Flat Rate,AU Schablonavgift
DELIVERY_METHOD_DEFINITION,961738440968,name,sv,,,NZ Flat Rate,NZ Fast pris
DELIVERY_METHOD_DEFINITION,961738473736,name,sv,,,CA Flat Rate,Kalifornien schablonpris
DELIVERY_METHOD_DEFINITION,961738506504,name,sv,,,SE Flat Rate,SE Fast pris
DELIVERY_METHOD_DEFINITION,961738539272,name,sv,,,DK Flat Rate,DK Fast pris
DELIVERY_METHOD_DEFINITION,961738572040,name,sv,,,BR Flat Rate,BR Fast Pris
DELIVERY_METHOD_DEFINITION,961738604808,name,sv,,,SG Flat Rate,SG Schablonbelopp
DELIVERY_METHOD_DEFINITION,961738637576,name,sv,,,Worldwide Flat Rate,Fast pris över hela världen
DELIVERY_METHOD_DEFINITION,961738670344,name,sv,,,JP Flat Rate,JP Fast Pris
DELIVERY_METHOD_DEFINITION,961738703112,name,sv,,,US Flat Rate,USA fast pris
DELIVERY_METHOD_DEFINITION,961738735880,name,sv,,,EU Flat Rate,EU schablonbelopp
DELIVERY_METHOD_DEFINITION,961738768648,name,sv,,,DE Flat Rate,DE Enhetspris
DELIVERY_METHOD_DEFINITION,961738801416,name,sv,,,GB Flat Rate,GB fast pris
DELIVERY_METHOD_DEFINITION,961738834184,name,sv,,,IE Flat Rate,IE Fast avgift
DELIVERY_METHOD_DEFINITION,961738866952,name,sv,,,EFTA Flat Rate,EFTA:s schablonsats
DELIVERY_METHOD_DEFINITION,961738899720,name,sv,,,NO Flat Rate,INGEN fast taxa
DELIVERY_METHOD_DEFINITION,961738932488,name,sv,,,AU Flat Rate,AU Schablonavgift
DELIVERY_METHOD_DEFINITION,961738965256,name,sv,,,NZ Flat Rate,NZ Fast pris
DELIVERY_METHOD_DEFINITION,961738998024,name,sv,,,CA Flat Rate,Kalifornien schablonpris
